Date,Close
26/6/2013,44.454842
27/6/2013,43.975746
28/6/2013,44.282856
1/7/2013,45.700024
2/7/2013,46.735256
3/7/2013,46.99324
5/7/2013,46.615765
8/7/2013,46.351101
9/7/2013,47.166321
10/7/2013,46.985416
11/7/2013,47.718018
12/7/2013,47.630898
15/7/2013,47.734756
16/7/2013,48.042988
17/7/2013,48.055279
18/7/2013,48.217205
19/7/2013,47.456684
22/7/2013,47.608566
23/7/2013,46.791103
24/7/2013,49.194363
25/7/2013,48.969887
26/7/2013,49.247967
29/7/2013,50.007366
30/7/2013,50.624939
31/7/2013,50.536705
1/8/2013,51.000156
2/8/2013,51.654587
5/8/2013,52.42627
6/8/2013,51.957214
7/8/2013,51.927071
8/8/2013,53.961407
9/8/2013,53.193562
12/8/2013,54.704689
13/8/2013,57.304371
14/8/2013,58.349628
15/8/2013,58.280575
16/8/2013,58.797932
19/8/2013,59.431183
20/8/2013,58.650459
21/8/2013,58.801445
22/8/2013,58.87167
23/8/2013,58.644596
26/8/2013,58.872845
27/8/2013,57.189667
28/8/2013,57.460041
29/8/2013,57.553684
30/8/2013,57.029301
3/9/2013,57.188484
4/9/2013,58.371876
5/9/2013,57.971546
6/9/2013,58.316849
9/9/2013,59.247417
10/9/2013,57.897804
11/9/2013,54.74564
12/9/2013,55.328552
13/9/2013,54.416737
16/9/2013,52.686726
17/9/2013,53.295391
18/9/2013,54.390984
19/9/2013,55.282909
20/9/2013,54.710537
23/9/2013,57.429626
24/9/2013,57.249359
25/9/2013,56.363281
26/9/2013,56.912243
27/9/2013,56.506096
30/9/2013,55.803791
1/10/2013,57.115917
2/10/2013,57.303196
3/10/2013,56.58334
4/10/2013,56.53886
7/10/2013,57.091335
8/10/2013,56.294216
9/10/2013,56.955563
10/10/2013,57.312565
11/10/2013,57.683609
14/10/2013,58.061687
15/10/2013,58.370701
16/10/2013,58.65514
17/10/2013,59.051937
18/10/2013,59.565788
21/10/2013,61.02541
22/10/2013,60.85099
23/10/2013,61.446785
24/10/2013,62.260284
25/10/2013,61.563847
28/10/2013,62.022671
29/10/2013,60.477608
30/10/2013,61.43977
31/10/2013,61.18224
1/11/2013,60.86974
4/11/2013,61.656311
5/11/2013,61.50415
6/11/2013,63.556316
7/11/2013,62.527794
8/11/2013,63.51239
11/11/2013,63.328152
12/11/2013,63.445282
13/11/2013,63.52095
14/11/2013,64.439667
15/11/2013,64.052887
18/11/2013,63.276924
19/11/2013,63.389168
20/11/2013,62.834023
21/11/2013,63.583153
22/11/2013,63.41967
25/11/2013,63.90036
26/11/2013,65.078964
27/11/2013,66.611382
29/11/2013,67.844879
2/12/2013,67.254379
3/12/2013,69.095459
4/12/2013,68.93441
5/12/2013,69.288246
6/12/2013,68.326805
9/12/2013,69.108879
10/12/2013,69.001526
11/12/2013,68.49028
12/12/2013,68.390251
13/12/2013,67.644798
16/12/2013,68.019371
17/12/2013,67.713127
18/12/2013,67.198242
19/12/2013,66.428375
20/12/2013,66.984726
23/12/2013,69.55542
24/12/2013,69.260162
26/12/2013,68.800194
27/12/2013,68.33535
30/12/2013,67.655769
31/12/2013,68.44883
2/1/2014,67.486176
3/1/2014,66.003777
6/1/2014,66.363701
7/1/2014,65.889114
8/1/2014,66.306381
9/1/2014,65.459641
10/1/2014,65.022835
13/1/2014,65.363243
14/1/2014,66.663857
15/1/2014,68.002266
16/1/2014,67.622818
17/1/2014,65.965965
21/1/2014,66.990822
22/1/2014,67.288521
23/1/2014,67.858315
24/1/2014,66.624802
27/1/2014,67.165314
28/1/2014,61.796963
29/1/2014,61.095417
30/1/2014,60.977062
31/1/2014,61.077103
3/2/2014,61.190567
4/2/2014,62.076363
5/2/2014,62.539982
6/2/2014,65.247871
7/2/2014,66.160698
10/2/2014,67.34597
11/2/2014,68.233299
12/2/2014,68.228233
13/2/2014,69.311623
14/2/2014,69.255623
18/2/2014,69.510231
19/2/2014,68.412819
20/2/2014,67.620949
21/2/2014,66.869812
24/2/2014,67.162636
25/2/2014,66.463692
26/2/2014,65.864059
27/2/2014,67.17791
28/2/2014,66.995827
3/3/2014,67.189369
4/3/2014,67.632393
5/3/2014,67.774994
6/3/2014,67.57003
7/3/2014,67.530548
10/3/2014,67.591652
11/3/2014,68.249847
12/3/2014,68.316055
13/3/2014,67.557289
14/3/2014,66.798523
17/3/2014,67.059509
18/3/2014,67.652779
19/3/2014,67.634964
20/3/2014,67.309036
21/3/2014,67.839905
24/3/2014,68.644524
25/3/2014,69.382919
26/3/2014,68.719627
27/3/2014,68.424263
28/3/2014,68.347893
31/3/2014,68.332603
1/4/2014,68.957703
2/4/2014,69.072289
3/4/2014,68.593613
4/4/2014,67.706261
7/4/2014,66.643211
8/4/2014,66.639374
9/4/2014,67.515274
10/4/2014,66.644478
11/4/2014,66.151787
14/4/2014,66.415321
15/4/2014,65.941719
16/4/2014,66.075401
17/4/2014,66.830345
21/4/2014,67.623489
22/4/2014,67.690956
23/4/2014,66.80616
24/4/2014,72.283058
25/4/2014,72.813927
28/4/2014,75.633858
29/4/2014,75.409798
30/4/2014,75.124626
1/5/2014,75.301582
2/5/2014,75.441628
5/5/2014,76.508484
6/5/2014,75.674606
7/5/2014,75.409798
8/5/2014,77.885483
9/5/2014,77.560959
12/5/2014,78.526588
13/5/2014,78.649788
14/5/2014,78.664345
15/5/2014,77.995438
16/5/2014,79.146515
19/5/2014,80.08432
20/5/2014,80.100212
21/5/2014,80.312164
22/5/2014,80.439331
23/5/2014,81.348
27/5/2014,82.871315
28/5/2014,82.656731
29/5/2014,84.162796
30/5/2014,83.847534
2/6/2014,83.271339
3/6/2014,84.448914
4/6/2014,85.413208
5/6/2014,85.748337
6/6/2014,85.512581
9/6/2014,86.880882
10/6/2014,87.390854
11/6/2014,87.029251
12/6/2014,85.573494
13/6/2014,84.636986
16/6/2014,85.490044
17/6/2014,85.378777
18/6/2014,85.471512
19/6/2014,85.174797
20/6/2014,84.29393
23/6/2014,84.219749
24/6/2014,83.709801
25/6/2014,83.783936
26/6/2014,84.284676
27/6/2014,85.286057
30/6/2014,86.166939
1/7/2014,86.713982
2/7/2014,86.676888
3/7/2014,87.186874
7/7/2014,88.985687
8/7/2014,88.410805
9/7/2014,88.447891
10/7/2014,88.12336
11/7/2014,88.29026
14/7/2014,89.430748
15/7/2014,88.383003
16/7/2014,87.882294
17/7/2014,86.315277
18/7/2014,87.557755
21/7/2014,87.103439
22/7/2014,87.826653
23/7/2014,90.11689
24/7/2014,89.968544
25/7/2014,90.561958
28/7/2014,91.813713
29/7/2014,91.220299
30/7/2014,91.007019
31/7/2014,88.642609
1/8/2014,89.134033
4/8/2014,88.633331
5/8/2014,88.19754
6/8/2014,88.049202
7/8/2014,88.039871
8/8/2014,88.282135
11/8/2014,89.446953
12/8/2014,89.428314
13/8/2014,90.61174
14/8/2014,90.854004
15/8/2014,91.301308
18/8/2014,92.400871
19/8/2014,93.677475
20/8/2014,93.71476
21/8/2014,93.724068
22/8/2014,94.413635
25/8/2014,94.618637
26/8/2014,94.012939
27/8/2014,95.168411
28/8/2014,95.280251
29/8/2014,95.513176
2/9/2014,96.258659
3/9/2014,92.195854
4/9/2014,91.431755
5/9/2014,92.223808
8/9/2014,91.655396
9/9/2014,91.310616
10/9/2014,94.115448
11/9/2014,94.516129
12/9/2014,94.730461
15/9/2014,94.702477
16/9/2014,93.984978
17/9/2014,94.655922
18/9/2014,94.851601
19/9/2014,94.078171
22/9/2014,94.171349
23/9/2014,95.643654
24/9/2014,94.814316
25/9/2014,91.198814
26/9/2014,93.882469
29/9/2014,93.286087
30/9/2014,93.882469
1/10/2014,92.41951
2/10/2014,93.090416
3/10/2014,92.829514
6/10/2014,92.829514
7/10/2014,92.018806
8/10/2014,93.929092
9/10/2014,94.134064
10/10/2014,93.863831
13/10/2014,93.006561
14/10/2014,92.018806
15/10/2014,90.891273
16/10/2014,89.698524
17/10/2014,91.012421
20/10/2014,92.959969
21/10/2014,95.485252
22/10/2014,95.969803
23/10/2014,97.68438
24/10/2014,98.047798
27/10/2014,97.94529
28/10/2014,99.464172
29/10/2014,100.023285
30/10/2014,99.687836
31/10/2014,100.638283
3/11/2014,101.942863
4/11/2014,101.197388
5/11/2014,101.439667
6/11/2014,101.72979
7/11/2014,102.019913
10/11/2014,101.851456
11/11/2014,102.665672
12/11/2014,104.116295
13/11/2014,105.585594
14/11/2014,106.858391
17/11/2014,106.680573
18/11/2014,108.065674
19/11/2014,107.316971
20/11/2014,108.851807
21/11/2014,109.001556
24/11/2014,111.023064
25/11/2014,110.059097
26/11/2014,111.369316
28/11/2014,111.303802
1/12/2014,107.69133
2/12/2014,107.279541
3/12/2014,108.496193
4/12/2014,108.084389
5/12/2014,107.625816
8/12/2014,105.192535
9/12/2014,106.802246
10/12/2014,104.771408
11/12/2014,104.462563
12/12/2014,102.693748
15/12/2014,101.28994
16/12/2014,99.904823
17/12/2014,102.394249
18/12/2014,105.426498
19/12/2014,104.612289
22/12/2014,105.697906
23/12/2014,105.323563
24/12/2014,104.827553
26/12/2014,106.680573
29/12/2014,106.605721
30/12/2014,105.30484
31/12/2014,103.302063
2/1/2015,102.319397
5/1/2015,99.43689
6/1/2015,99.446251
7/1/2015,100.840714
8/1/2015,104.715256
9/1/2015,104.827553
12/1/2015,102.244522
13/1/2015,103.152313
14/1/2015,102.759262
15/1/2015,99.970337
16/1/2015,99.193558
20/1/2015,101.748512
21/1/2015,102.525291
22/1/2015,105.192535
23/1/2015,105.735344
26/1/2015,105.847649
27/1/2015,102.141586
28/1/2015,107.915932
29/1/2015,111.275742
30/1/2015,109.647324
2/2/2015,111.023064
3/2/2015,111.041771
4/2/2015,111.893402
5/2/2015,112.692047
6/2/2015,111.743088
9/2/2015,112.485352
10/2/2015,114.646355
11/2/2015,117.333511
12/2/2015,118.818039
13/2/2015,119.400589
17/2/2015,120.105263
18/2/2015,120.94149
19/2/2015,120.687782
20/2/2015,121.674324
23/2/2015,124.96283
24/2/2015,124.182976
25/2/2015,121.007233
26/2/2015,122.538734
27/2/2015,120.697182
2/3/2015,121.289131
3/3/2015,121.542801
4/3/2015,120.772346
5/3/2015,118.77108
6/3/2015,118.949585
9/3/2015,119.45697
10/3/2015,116.985886
11/3/2015,114.853058
12/3/2015,116.929497
13/3/2015,116.121483
16/3/2015,117.399284
17/3/2015,119.362991
18/3/2015,120.706596
19/3/2015,119.795204
20/3/2015,118.291885
23/3/2015,119.522736
24/3/2015,119.034157
25/3/2015,115.924164
26/3/2015,116.732201
27/3/2015,115.802032
30/3/2015,118.733505
31/3/2015,116.910706
1/4/2015,116.741592
2/4/2015,117.746933
6/4/2015,119.654259
7/4/2015,118.395248
8/4/2015,118.01001
9/4/2015,118.912003
10/4/2015,119.419373
13/4/2015,119.184486
14/4/2015,118.667725
15/4/2015,119.118713
16/4/2015,118.54557
17/4/2015,117.21138
20/4/2015,119.889153
21/4/2015,119.240868
22/4/2015,120.847511
23/4/2015,121.834076
24/4/2015,122.407204
27/4/2015,124.633965
28/4/2015,122.670296
29/4/2015,120.866318
30/4/2015,117.587212
1/5/2015,121.157585
4/5/2015,120.922684
5/5/2015,118.197945
6/5/2015,117.455666
7/5/2015,118.182167
8/5/2015,120.408821
11/5/2015,119.182259
12/5/2015,118.75769
13/5/2015,118.889786
14/5/2015,121.663658
15/5/2015,121.493835
18/5/2015,122.833603
19/5/2015,122.720383
20/5/2015,122.71093
21/5/2015,123.96579
22/5/2015,125.050819
26/5/2015,122.295799
27/5/2015,124.579063
28/5/2015,124.33374
29/5/2015,122.91851
1/6/2015,123.163811
2/6/2015,122.6166
3/6/2015,122.76754
4/6/2015,122.050491
5/6/2015,121.380615
8/6/2015,120.578629
9/6/2015,120.220108
10/6/2015,121.597626
11/6/2015,121.324005
12/6/2015,119.984238
15/6/2015,119.748367
16/6/2015,120.389938
17/6/2015,120.106895
18/6/2015,120.654121
19/6/2015,119.446442
22/6/2015,120.399376
23/6/2015,119.85215
24/6/2015,120.871132
25/6/2015,120.295593
26/6/2015,119.587975
29/6/2015,117.493423
30/6/2015,118.34256
1/7/2015,119.446442
2/7/2015,119.295486
6/7/2015,118.880356
7/7/2015,118.587868
8/7/2015,115.644165
9/7/2015,113.285416
10/7/2015,116.314041
13/7/2015,118.559563
14/7/2015,118.512383
15/7/2015,119.654015
16/7/2015,121.248528
17/7/2015,122.295799
20/7/2015,124.607368
21/7/2015,123.361961
22/7/2015,118.144432
23/7/2015,118.087807
24/7/2015,117.465096
27/7/2015,115.832848
28/7/2015,116.408379
29/7/2015,116.040428
30/7/2015,115.45546
31/7/2015,114.445923
3/8/2015,111.747543
4/8/2015,108.162247
5/8/2015,108.879303
6/8/2015,109.116234
7/8/2015,109.48587
10/8/2015,113.466499
11/8/2015,107.561905
12/8/2015,109.220497
13/8/2015,109.135193
14/8/2015,109.902893
17/8/2015,111.040215
18/8/2015,110.41468
19/8/2015,109.002518
20/8/2015,106.765793
21/8/2015,100.235687
24/8/2015,97.733597
25/8/2015,98.321205
26/8/2015,103.960411
27/8/2015,107.02169
28/8/2015,107.372368
31/8/2015,106.870049
1/9/2015,102.093315
2/9/2015,106.471985
3/9/2015,104.604881
4/9/2015,103.562332
8/9/2015,106.44355
9/9/2015,104.39637
10/9/2015,106.689964
11/9/2015,108.244316
14/9/2015,109.286827
15/9/2015,110.206169
16/9/2015,110.329376
17/9/2015,107.969444
18/9/2015,107.524002
21/9/2015,109.192062
22/9/2015,107.476608
23/9/2015,108.348557
24/9/2015,108.993042
25/9/2015,108.718178
28/9/2015,106.56675
29/9/2015,103.363312
30/9/2015,104.538551
1/10/2015,103.856148
2/10/2015,104.614357
5/10/2015,104.993469
6/10/2015,105.495781
7/10/2015,104.993469
8/10/2015,103.780327
9/10/2015,106.263466
12/10/2015,105.77063
13/10/2015,105.950699
14/10/2015,104.453232
15/10/2015,106.017059
16/10/2015,105.239891
19/10/2015,105.893852
20/10/2015,107.827286
21/10/2015,107.817802
22/10/2015,109.466919
23/10/2015,112.859917
26/10/2015,109.258415
27/10/2015,108.566544
28/10/2015,113.039986
29/10/2015,114.234177
30/10/2015,113.25798
2/11/2015,114.850227
3/11/2015,116.16761
4/11/2015,115.627396
5/11/2015,115.094368
6/11/2015,115.227623
9/11/2015,114.761238
10/11/2015,111.144302
11/11/2015,110.516113
12/11/2015,110.14489
13/11/2015,106.927734
16/11/2015,108.679085
17/11/2015,108.2127
18/11/2015,111.639236
19/11/2015,113.057449
20/11/2015,113.552414
23/11/2015,112.077087
24/11/2015,113.152649
25/11/2015,112.343605
27/11/2015,112.134209
30/11/2015,112.600594
1/12/2015,111.686836
2/12/2015,110.67791
3/12/2015,109.64994
4/12/2015,113.29541
7/12/2015,112.581558
8/12/2015,112.533966
9/12/2015,110.049706
10/12/2015,110.573204
11/12/2015,107.727272
14/12/2015,107.060997
15/12/2015,105.166855
16/12/2015,105.975899
17/12/2015,103.729607
18/12/2015,100.921738
21/12/2015,102.159111
22/12/2015,102.063919
23/12/2015,103.377434
24/12/2015,102.825378
28/12/2015,101.673683
29/12/2015,103.50116
30/12/2015,102.14959
31/12/2015,100.188835
4/1/2016,100.274513
5/1/2016,97.761681
6/1/2016,95.848511
7/1/2016,91.803276
8/1/2016,92.288696
11/1/2016,93.783073
12/1/2016,95.144165
13/1/2016,92.69799
14/1/2016,94.725372
15/1/2016,92.450516
19/1/2016,92.003166
20/1/2016,92.1269
21/1/2016,91.6605
22/1/2016,96.533836
25/1/2016,94.649239
26/1/2016,95.172729
27/1/2016,88.91925
28/1/2016,89.556976
29/1/2016,92.650391
1/2/2016,91.784241
2/2/2016,89.928192
3/2/2016,91.708099
4/2/2016,92.444969
5/2/2016,89.975929
8/2/2016,90.923355
9/2/2016,90.904213
10/2/2016,90.215187
11/2/2016,89.669716
12/2/2016,89.947243
16/2/2016,92.483246
17/2/2016,93.899597
18/2/2016,92.119606
19/2/2016,91.90905
22/2/2016,92.712921
23/2/2016,90.617134
24/2/2016,91.966469
25/2/2016,92.598099
26/2/2016,92.741638
29/2/2016,92.531113
1/3/2016,96.205925
2/3/2016,96.416466
3/3/2016,97.134209
4/3/2016,98.579269
7/3/2016,97.488304
8/3/2016,96.68441
9/3/2016,96.770554
10/3/2016,96.81839
11/3/2016,97.861526
14/3/2016,98.110329
15/3/2016,100.081726
16/3/2016,101.411957
17/3/2016,101.24926
18/3/2016,101.364082
21/3/2016,101.354515
22/3/2016,102.129684
23/3/2016,101.565056
24/3/2016,101.12484
28/3/2016,100.665497
29/3/2016,103.048386
30/3/2016,104.847527
31/3/2016,104.302032
1/4/2016,105.259033
4/4/2016,106.340446
5/4/2016,105.086777
6/4/2016,106.187309
7/4/2016,103.871399
8/4/2016,103.986237
11/4/2016,104.330734
12/4/2016,105.689674
13/4/2016,107.220863
14/4/2016,107.278267
15/4/2016,105.125053
18/4/2016,102.856995
19/4/2016,102.311501
20/4/2016,102.522049
21/4/2016,101.411957
22/4/2016,101.134422
25/4/2016,100.560219
26/4/2016,99.86161
27/4/2016,93.612503
28/4/2016,90.751106
29/4/2016,89.707985
2/5/2016,89.612282
3/5/2016,91.086044
4/5/2016,90.138626
5/5/2016,89.772751
6/5/2016,89.272095
9/5/2016,89.3395
10/5/2016,89.946068
11/5/2016,89.069908
12/5/2016,86.980591
13/5/2016,87.153908
16/5/2016,90.388962
17/5/2016,90.013474
18/5/2016,91.043686
19/5/2016,90.69706
20/5/2016,91.679131
23/5/2016,92.844124
24/5/2016,94.259468
25/5/2016,95.915504
26/5/2016,96.676132
27/5/2016,96.618355
31/5/2016,96.146599
1/6/2016,94.798653
2/6/2016,94.086182
3/6/2016,94.278725
6/6/2016,94.962318
7/6/2016,95.34745
8/6/2016,95.260803
9/6/2016,95.944397
10/6/2016,95.154907
13/6/2016,93.720306
14/6/2016,93.835823
15/6/2016,93.527725
16/6/2016,93.922485
17/6/2016,91.785042
20/6/2016,91.563599
21/6/2016,92.343475
22/6/2016,91.996872
23/6/2016,92.526405
24/6/2016,89.926819
27/6/2016,88.617378
28/6/2016,90.109749
29/6/2016,90.889633
30/6/2016,92.045006
1/7/2016,92.324219
5/7/2016,91.45768
6/7/2016,91.977615
7/7/2016,92.372368
8/7/2016,93.084846
11/7/2016,93.373688
12/7/2016,93.797318
13/7/2016,93.267769
14/7/2016,95.116379
15/7/2016,95.106743
18/7/2016,96.117714
19/7/2016,96.156219
20/7/2016,96.242867
21/7/2016,95.732582
22/7/2016,94.991211
25/7/2016,93.720306
26/7/2016,93.075211
27/7/2016,99.121674
28/7/2016,100.459991
29/7/2016,100.334824
1/8/2016,102.106415
2/8/2016,100.594788
3/8/2016,101.856071
4/8/2016,102.485298
5/8/2016,104.043823
8/8/2016,104.905365
9/8/2016,105.331291
10/8/2016,104.547203
11/8/2016,104.479439
12/8/2016,104.721436
15/8/2016,105.979889
16/8/2016,105.88308
17/8/2016,105.728195
18/8/2016,105.592674
19/8/2016,105.863716
22/8/2016,105.040901
23/8/2016,105.370033
24/8/2016,104.576241
25/8/2016,104.130951
26/8/2016,103.521088
29/8/2016,103.404922
30/8/2016,102.611137
31/8/2016,102.707939
1/9/2016,103.317795
2/9/2016,104.285843
6/9/2016,104.256783
7/9/2016,104.895683
8/9/2016,102.146477
9/9/2016,99.832893
12/9/2016,102.069046
13/9/2016,104.498795
14/9/2016,108.196663
15/9/2016,111.875175
16/9/2016,111.245972
19/9/2016,109.948807
20/9/2016,109.939125
21/9/2016,109.919762
22/9/2016,110.955559
23/9/2016,109.106613
26/9/2016,109.271187
27/9/2016,109.474457
28/9/2016,110.306976
29/9/2016,108.593559
30/9/2016,109.435753
3/10/2016,108.922684
4/10/2016,109.387352
5/10/2016,109.435753
6/10/2016,110.248878
7/10/2016,110.413445
10/10/2016,112.339836
11/10/2016,112.581856
12/10/2016,113.588593
13/10/2016,113.240112
14/10/2016,113.869324
17/10/2016,113.791885
18/10/2016,113.714439
19/10/2016,113.375626
20/10/2016,113.317543
21/10/2016,112.872246
24/10/2016,113.88868
25/10/2016,114.469498
26/10/2016,111.894531
27/10/2016,110.820038
28/10/2016,110.08432
31/10/2016,109.91008
1/11/2016,107.925621
2/11/2016,108.022415
3/11/2016,106.864563
4/11/2016,105.901283
7/11/2016,107.428894
8/11/2016,108.061333
9/11/2016,107.886208
10/11/2016,104.879639
11/11/2016,105.50235
14/11/2016,102.855804
15/11/2016,104.218002
16/11/2016,107.020233
17/11/2016,106.981316
18/11/2016,107.088348
21/11/2016,108.713264
22/11/2016,108.781372
23/11/2016,108.226761
25/11/2016,108.771629
28/11/2016,108.557579
29/11/2016,108.450546
30/11/2016,107.535919
1/12/2016,106.533737
2/12/2016,106.932678
5/12/2016,106.163994
6/12/2016,106.981316
7/12/2016,108.03215
8/12/2016,109.092728
9/12/2016,110.873322
12/12/2016,110.240868
13/12/2016,112.079834
14/12/2016,112.079834
15/12/2016,112.692825
16/12/2016,112.838768
19/12/2016,113.490685
20/12/2016,113.792313
21/12/2016,113.899338
22/12/2016,113.150139
23/12/2016,113.373917
27/12/2016,114.093948
28/12/2016,113.607445
29/12/2016,113.578247
30/12/2016,112.692825
3/1/2017,113.013916
4/1/2017,112.887413
5/1/2017,113.461502
6/1/2017,114.726402
9/1/2017,115.777237
10/1/2017,115.893997
11/1/2017,116.516708
12/1/2017,116.030212
13/1/2017,115.825882
17/1/2017,116.759972
18/1/2017,116.750229
19/1/2017,116.545898
20/1/2017,116.759972
23/1/2017,116.837799
24/1/2017,116.730774
25/1/2017,118.589195
26/1/2017,118.647583
27/1/2017,118.657303
30/1/2017,118.345947
31/1/2017,118.073517
1/2/2017,125.273705
2/2/2017,125.059654
3/2/2017,125.594803
6/2/2017,126.772125
7/2/2017,127.97863
8/2/2017,128.474869
9/2/2017,129.403229
10/2/2017,129.110077
13/2/2017,130.253418
14/2/2017,131.944016
15/2/2017,132.422836
16/2/2017,132.266495
17/2/2017,132.628067
21/2/2017,133.585724
22/2/2017,133.986389
23/2/2017,133.419601
24/2/2017,133.546661
27/2/2017,133.810471
28/2/2017,133.86911
1/3/2017,136.605331
2/3/2017,135.79425
3/3/2017,136.595566
6/3/2017,136.165573
7/3/2017,136.341476
8/3/2017,135.833344
9/3/2017,135.520599
10/3/2017,135.970139
13/3/2017,136.028748
14/3/2017,135.823547
15/3/2017,137.260071
16/3/2017,137.484818
17/3/2017,136.800797
20/3/2017,138.237305
21/3/2017,136.65419
22/3/2017,138.198212
23/3/2017,137.709579
24/3/2017,137.435974
27/3/2017,137.670532
28/3/2017,140.523987
29/3/2017,140.8367
30/3/2017,140.651016
31/3/2017,140.387177
3/4/2017,140.426254
4/4/2017,141.471878
5/4/2017,140.738983
6/4/2017,140.387177
7/4/2017,140.074463
10/4/2017,139.908325
11/4/2017,138.403427
12/4/2017,138.56955
13/4/2017,137.836624
17/4/2017,138.598862
18/4/2017,137.9832
19/4/2017,137.475052
20/4/2017,139.194962
21/4/2017,139.028854
24/4/2017,140.36763
25/4/2017,141.23735
26/4/2017,140.406723
27/4/2017,140.514191
28/4/2017,140.37738
1/5/2017,143.240646
2/5/2017,144.149475
3/5/2017,143.709702
4/5/2017,143.191772
5/5/2017,145.566422
8/5/2017,149.524139
9/5/2017,150.481842
10/5/2017,149.768448
11/5/2017,151.063705
12/5/2017,153.173401
15/5/2017,152.780899
16/5/2017,152.555237
17/5/2017,147.433075
18/5/2017,149.680145
19/5/2017,150.190384
22/5/2017,151.102982
23/5/2017,150.916519
24/5/2017,150.465149
25/5/2017,150.985199
26/5/2017,150.730072
30/5/2017,150.788956
31/5/2017,149.896011
1/6/2017,150.308136
2/6/2017,152.535599
5/6/2017,151.044067
6/6/2017,151.554321
7/6/2017,152.457092
8/6/2017,152.084213
9/6/2017,146.186874
12/6/2017,142.693649
13/6/2017,143.84169
14/6/2017,142.438507
15/6/2017,141.584808
16/6/2017,139.602707
19/6/2017,143.596375
20/6/2017,142.291321
21/6/2017,143.135193
22/6/2017,142.899704
23/6/2017,143.537506
26/6/2017,143.086136
27/6/2017,141.035309
28/6/2017,143.095947
29/6/2017,140.986252
30/6/2017,141.319901
3/7/2017,140.809631
5/7/2017,141.388565
6/7/2017,140.054062
7/7/2017,141.476883
10/7/2017,142.340378
11/7/2017,142.801575
12/7/2017,143.007645
13/7/2017,144.999573
14/7/2017,146.245743
17/7/2017,146.756012
18/7/2017,147.266281
19/7/2017,148.188644
20/7/2017,147.521393
21/7/2017,147.452713
24/7/2017,149.238586
25/7/2017,149.876404
26/7/2017,150.582916
27/7/2017,147.737274
28/7/2017,146.697144
31/7/2017,145.941574
1/8/2017,147.236847
2/8/2017,154.193909
3/8/2017,152.65332
4/8/2017,153.457947
7/8/2017,155.832596
8/8/2017,157.078781
9/8/2017,158.040405
10/8/2017,153.006531
11/8/2017,155.134338
14/8/2017,157.46907
15/8/2017,159.192978
16/8/2017,158.552673
17/8/2017,155.508698
