Date,AAPL,AMZN,GOOG,MSFT
1/20/2015,101.748512,289.440002,504.125763,42.445385
1/21/2015,102.525291,297.25,515.204773,42.01535
1/22/2015,105.192535,310.320007,531.465332,43.122463
1/23/2015,105.735344,312.390015,536.994873,43.168217
1/26/2015,105.847649,309.660004,532.280823,43.012672
1/27/2015,102.141586,306.75,515.791565,39.032551
1/28/2015,107.915932,303.910004,507.208801,37.687553
1/29/2015,111.275742,311.779999,507.865204,38.437828
1/30/2015,109.647324,354.529999,531.594604,36.964733
2/2/2015,111.023064,364.470001,525.587646,37.769901
2/3/2015,111.041771,363.549988,526.343506,38.062695
2/4/2015,111.893402,364.75,519.898987,38.282288
2/5/2015,112.692047,373.890015,524.692566,38.840408
2/6/2015,111.743088,374.279999,528.093872,38.803814
2/9/2015,112.485352,370.559998,524.941223,38.75806
2/10/2015,114.646355,373,534.001343,38.977657
2/11/2015,117.333511,375.140015,533.036682,38.776367
2/12/2015,118.818039,377.170013,539.958557,39.425991
2/13/2015,119.400589,381.829987,546.00531,40.139671
2/17/2015,120.105263,375.429993,539.86908,40.158104
2/18/2015,120.94149,373.369995,536.746277,40.112026
2/19/2015,120.687782,379,539.901306,40.084385
2/20/2015,121.674324,383.660004,536.000366,40.416119
2/23/2015,124.96283,380.140015,528.998901,40.683338
2/24/2015,124.182976,378.589996,533.156006,40.628059
2/25/2015,121.007233,385.369995,540.893433,40.5359
2/26/2015,122.538734,384.799988,552.43988,40.600414
2/27/2015,120.697182,380.160004,555.343933,40.406895
3/2/2015,121.289131,385.660004,568.213074,40.43454
3/3/2015,121.542801,384.609985,570.500488,39.881657
3/4/2015,120.772346,382.720001,570.231995,39.678921
3/5/2015,118.77108,387.829987,572.181274,39.725006
3/6/2015,118.949585,380.089996,564.578125,39.033886
3/9/2015,119.45697,378.559998,565.736694,39.48542
3/10/2015,116.985886,369.51001,551.972473,38.729805
3/11/2015,114.853058,366.369995,548.163452,38.683731
3/12/2015,116.929497,374.23999,552.469727,37.79911
3/13/2015,116.121483,370.579987,544.324585,38.13084
3/16/2015,117.399284,373.350006,551.47522,38.296715
3/17/2015,119.362991,371.920013,547.825317,38.42572
3/18/2015,120.706596,375.140015,556.437866,39.162903
3/19/2015,119.795204,373.23999,554.936157,38.969395
3/20/2015,118.291885,378.48999,557.293213,39.513065
3/23/2015,119.522736,375.109985,555.751648,39.49464
3/24/2015,119.034157,374.089996,567.069397,39.53149
3/25/2015,115.924164,370.959991,555.726807,38.204563
3/26/2015,116.732201,367.350006,552.131592,37.974194
3/27/2015,115.802032,370.559998,545.338989,37.75304
3/30/2015,118.733505,374.589996,549.008789,37.743828
3/31/2015,116.910706,372.100006,545.000854,37.467381
4/1/2015,116.741592,370.26001,539.590576,37.522671
4/2/2015,117.746933,372.25,532.59906,37.126427
4/6/2015,119.654259,377.040009,533.827332,38.287498
4/7/2015,118.395248,374.410004,534.080933,38.269054
4/8/2015,118.01001,381.200012,538.645813,38.167706
4/9/2015,118.912003,383.540009,537.820374,38.222996
4/10/2015,119.419373,382.649994,537.054565,38.444145
4/13/2015,119.184486,382.359985,536.219177,38.481003
4/14/2015,118.667725,385.109985,527.487183,38.379646
4/15/2015,119.118713,383.450012,529.617859,38.941742
4/16/2015,118.54557,386.040009,530.87854,38.849598
4/17/2015,117.21138,375.559998,521.181885,38.35199
4/20/2015,119.889153,389.51001,532.44989,39.540703
4/21/2015,119.240868,391.179993,531.049988,39.291912
4/22/2015,120.847511,389.799988,536.413086,39.614433
4/23/2015,121.834076,389.98999,544.006287,39.936943
4/24/2015,122.407204,445.100006,561.967468,44.111248
4/27/2015,124.633965,438.559998,555.369995,44.258686
4/28/2015,122.670296,429.309998,553.679993,45.29995
4/29/2015,120.866318,429.369995,549.080017,45.207809
4/30/2015,117.587212,421.779999,537.340027,44.820786
5/1/2015,121.157585,422.869995,537.900024,44.839214
5/4/2015,120.922684,423.040009,540.780029,44.452202
5/5/2015,118.197945,421.190002,530.799988,43.86245
5/6/2015,117.455666,419.100006,524.219971,42.646095
5/7/2015,118.182167,426.880005,530.700012,43.033119
5/8/2015,120.408821,433.690002,538.219971,44.000668
5/11/2015,119.182259,432.850006,535.700012,43.650505
5/12/2015,118.75769,431.019989,529.039978,43.632084
5/13/2015,118.889786,426.869995,529.619995,43.890095
5/14/2015,121.663658,432.279999,538.400024,44.894505
5/15/2015,121.493835,426,533.849976,44.507484
5/18/2015,122.833603,425.23999,532.299988,44.240257
5/19/2015,122.720383,421.709991,537.359985,44.12896
5/20/2015,122.71093,423.859985,539.27002,44.12896
5/21/2015,123.96579,431.630005,542.51001,43.980556
5/22/2015,125.050819,427.630005,540.109985,43.498276
5/26/2015,122.295799,425.470001,532.320007,43.210766
5/27/2015,124.579063,431.420013,539.789978,44.156792
5/28/2015,124.33374,426.570007,539.780029,44.008389
5/29/2015,122.91851,429.230011,532.109985,43.461182
6/1/2015,123.163811,430.920013,533.98999,43.804333
6/2/2015,122.6166,430.98999,539.179993,43.516834
6/3/2015,122.76754,436.589996,540.309998,43.451908
6/4/2015,122.050491,430.779999,536.700012,42.997444
6/5/2015,121.380615,426.950012,533.330017,42.793407
6/8/2015,120.578629,423.5,526.830017,42.413147
6/9/2015,120.220108,425.480011,526.690002,42.33894
6/10/2015,121.597626,430.769989,536.690002,43.229317
6/11/2015,121.324005,432.970001,534.609985,43.071632
6/12/2015,119.984238,429.920013,532.330017,42.635727
6/15/2015,119.748367,423.670013,527.200012,42.181278
6/16/2015,120.389938,427.26001,528.150024,42.505894
6/17/2015,120.106895,427.809998,529.26001,42.635727
6/18/2015,120.654121,439.390015,536.72998,43.331337
6/19/2015,119.446442,434.920013,536.690002,42.756306
6/22/2015,120.399376,436.290009,538.190002,42.876881
6/23/2015,119.85215,445.98999,540.47998,42.580086
6/24/2015,120.871132,440.839996,537.840027,42.32967
6/25/2015,120.295593,440.100006,535.22998,42.33894
6/26/2015,119.587975,438.100006,531.690002,41.977234
6/29/2015,117.493423,429.859985,521.52002,41.151779
6/30/2015,118.34256,434.089996,520.51001,40.947735
7/1/2015,119.446442,437.390015,521.840027,41.225986
7/2/2015,119.295486,437.709991,523.400024,41.179611
7/6/2015,118.880356,436.040009,522.859985,41.170334
7/7/2015,118.587868,436.720001,525.02002,41.086861
7/8/2015,115.644165,429.700012,516.830017,41.031212
7/9/2015,113.285416,434.390015,520.679993,41.290905
7/10/2015,116.314041,443.51001,530.130005,41.374374
7/13/2015,118.559563,455.570007,546.549988,42.236927
7/14/2015,118.512383,465.570007,561.099976,42.311123
7/15/2015,119.654015,461.190002,560.219971,42.440964
7/16/2015,121.248528,475.480011,579.849976,43.275681
7/17/2015,122.295799,483.01001,672.929993,43.238586
7/20/2015,124.607368,488.100006,663.02002,43.516834
7/21/2015,123.361961,488,662.299988,43.850719
7/22/2015,118.144432,488.269989,662.099976,42.236927
7/23/2015,118.087807,482.179993,644.280029,42.765575
7/24/2015,117.465096,529.419983,623.559998,42.607914
7/27/2015,115.832848,531.409973,627.26001,42.060696
7/28/2015,116.408379,526.030029,628,42.051426
7/29/2015,116.040428,529,631.929993,42.932526
7/30/2015,115.45546,536.76001,632.590027,43.479733
7/31/2015,114.445923,536.150024,625.609985,43.31279
8/3/2015,111.747543,535.030029,631.210022,43.414814
8/4/2015,108.162247,531.900024,629.25,44.091858
8/5/2015,108.879303,537.01001,643.780029,44.12896
8/6/2015,109.116234,529.460022,642.679993,43.238586
8/7/2015,109.48587,522.619995,635.299988,43.349895
8/10/2015,113.466499,524,633.72998,43.897095
8/11/2015,107.561905,527.460022,660.780029,43.043823
8/12/2015,109.220497,525.909973,659.559998,43.349895
8/13/2015,109.135193,529.659973,656.450012,43.340611
8/14/2015,109.902893,531.52002,657.119995,43.591026
8/17/2015,111.040215,535.219971,660.869995,43.887817
8/18/2015,110.41468,535.02002,656.130005,44.130543
8/19/2015,109.002518,532.919983,660.900024,43.514385
8/20/2015,106.765793,515.780029,646.830017,42.627476
8/21/2015,100.235687,494.470001,612.47998,40.209496
8/24/2015,97.733597,463.369995,589.609985,38.911812
8/25/2015,98.321205,466.369995,582.059998,37.782173
8/26/2015,103.960411,500.769989,628.619995,39.873405
8/27/2015,107.02169,518.369995,637.609985,40.984371
8/28/2015,107.372368,518.01001,630.380005,41.012379
8/31/2015,106.870049,512.890015,618.25,40.629608
9/1/2015,102.093315,496.540009,597.789978,39.042507
9/2/2015,106.471985,510.549988,614.340027,40.480232
9/3/2015,104.604881,504.720001,606.25,40.610939
9/4/2015,103.562332,499,600.700012,39.780045
9/8/2015,106.44355,517.539978,614.659973,40.975029
9/9/2015,104.39637,516.890015,612.719971,40.209496
9/10/2015,106.689964,522.23999,621.349976,40.414883
9/11/2015,108.244316,529.440002,625.77002,40.592258
9/14/2015,109.286827,521.380005,623.23999,40.181484
9/15/2015,110.206169,522.369995,635.140015,41.059059
9/16/2015,110.329376,527.390015,635.97998,41.357807
9/17/2015,107.969444,538.869995,642.900024,41.311119
9/18/2015,107.524002,540.26001,629.25,40.592258
9/21/2015,109.192062,548.390015,635.440002,41.18042
9/22/2015,107.476608,538.400024,622.690002,40.984371
9/23/2015,108.348557,536.070007,622.359985,40.956364
9/24/2015,108.993042,533.75,625.799988,40.993702
9/25/2015,108.718178,524.25,611.969971,41.021709
9/28/2015,106.56675,504.059998,594.890015,40.414883
9/29/2015,103.363312,496.070007,594.969971,40.55492
9/30/2015,104.538551,511.890015,608.419983,41.320454
10/1/2015,103.856148,520.719971,611.289978,41.647213
10/2/2015,104.614357,532.539978,626.909973,42.543453
10/5/2015,104.993469,543.679993,641.469971,43.533054
10/6/2015,105.495781,537.47998,645.440002,43.645081
10/7/2015,104.993469,541.940002,642.359985,43.691757
10/8/2015,103.780327,533.159973,639.159973,44.298599
10/9/2015,106.263466,539.799988,643.609985,43.981174
10/12/2015,105.77063,550.190002,646.669983,43.878479
10/13/2015,105.950699,548.900024,652.299988,43.775791
10/14/2015,104.453232,544.830017,651.159973,43.579731
10/15/2015,106.017059,562.440002,661.73999,43.887814
10/16/2015,105.239891,570.76001,662.200012,44.35461
10/19/2015,105.893852,573.150024,666.099976,44.457302
10/20/2015,107.827286,560.880005,650.280029,44.597343
10/21/2015,107.817802,555.77002,642.609985,44.065201
10/22/2015,109.466919,563.909973,651.789978,44.840069
10/23/2015,112.859917,599.030029,702,49.35862
10/26/2015,109.258415,608.609985,712.780029,50.646969
10/27/2015,108.566544,611.01001,708.48999,50.124161
10/28/2015,113.039986,617.099976,712.950012,50.394901
10/29/2015,114.234177,626.549988,716.919983,49.816078
10/30/2015,113.25798,625.900024,710.809998,49.143898
11/2/2015,114.850227,628.349976,721.109985,49.704052
11/3/2015,116.16761,625.309998,722.159973,50.553623
11/4/2015,115.627396,640.950012,728.109985,50.78701
11/5/2015,115.094368,655.650024,731.25,50.768337
11/6/2015,115.227623,659.369995,733.76001,51.272465
11/9/2015,114.761238,655.48999,724.890015,50.56295
11/10/2015,111.144302,659.679993,728.320007,49.956112
11/11/2015,110.516113,673.25,735.400024,50.086823
11/12/2015,110.14489,665.599976,731.22998,49.77874
11/13/2015,106.927734,642.349976,717,49.33062
11/16/2015,108.679085,647.809998,728.960022,50.198845
11/17/2015,108.2127,643.299988,725.299988,49.785309
11/18/2015,111.639236,663.539978,740,50.612396
11/19/2015,113.057449,661.27002,738.409973,50.696991
11/20/2015,113.552414,668.450012,756.599976,50.931961
11/23/2015,112.077087,678.98999,755.97998,50.931961
11/24/2015,113.152649,671.150024,748.280029,50.988346
11/25/2015,112.343605,675.340027,748.150024,50.462013
11/27/2015,112.134209,673.26001,750.26001,50.687584
11/30/2015,112.600594,664.799988,742.599976,51.082333
12/1/2015,111.686836,679.059998,767.039978,51.900036
12/2/2015,110.67791,676.01001,762.380005,51.890629
12/3/2015,109.64994,666.25,752.539978,50.941353
12/4/2015,113.29541,672.640015,766.809998,52.548538
12/7/2015,112.581558,669.830017,763.25,52.454559
12/8/2015,112.533966,677.330017,762.369995,52.43576
12/9/2015,110.049706,664.789978,751.609985,51.674458
12/10/2015,110.573204,662.320007,749.460022,51.947021
12/11/2015,107.727272,640.150024,738.869995,50.809772
12/14/2015,107.060997,657.909973,747.77002,51.824844
12/15/2015,105.166855,658.640015,743.400024,51.881233
12/16/2015,105.975899,675.77002,758.090027,52.755314
12/17/2015,103.729607,670.650024,749.429993,52.35117
12/18/2015,100.921738,664.140015,739.309998,50.875565
12/21/2015,102.159111,664.51001,747.77002,51.533482
12/22/2015,102.063919,663.150024,750,52.022213
12/23/2015,103.377434,663.700012,750.309998,52.463955
12/24/2015,102.825378,662.789978,748.400024,52.322975
12/28/2015,101.673683,675.200012,762.51001,52.58614
12/29/2015,103.50116,693.969971,776.599976,53.150063
12/30/2015,102.14959,689.070007,771,52.924496
12/31/2015,100.188835,675.890015,758.880005,52.144402
1/4/2016,100.274513,636.98999,741.840027,51.50528
1/5/2016,97.761681,633.789978,742.580017,51.74025
1/6/2016,95.848511,632.650024,743.619995,50.800369
1/7/2016,91.803276,607.940002,726.390015,49.033405
1/8/2016,92.288696,607.049988,714.469971,49.183784
1/11/2016,93.783073,617.73999,716.030029,49.155582
1/12/2016,95.144165,617.890015,726.070007,49.606724
1/13/2016,92.69799,581.809998,700.559998,48.535267
1/14/2016,94.725372,593,714.719971,49.916889
1/15/2016,92.450516,570.179993,694.450012,47.924355
1/19/2016,92.003166,574.47998,701.789978,47.52021
1/20/2016,92.1269,571.77002,698.450012,47.736374
1/21/2016,91.6605,575.02002,706.590027,47.445007
1/22/2016,96.533836,596.380005,725.25,49.146187
1/25/2016,94.649239,596.530029,711.669983,48.676247
1/26/2016,95.172729,601.25,713.039978,49.033405
1/27/2016,88.91925,583.349976,699.98999,48.140522
1/28/2016,89.556976,635.349976,730.960022,48.930016
1/29/2016,92.650391,587,742.950012,51.777847
2/1/2016,91.784241,574.809998,752,51.420685
2/2/2016,89.928192,552.099976,764.650024,49.813496
2/3/2016,91.708099,531.070007,726.950012,49.024002
2/4/2016,92.444969,536.26001,708.01001,48.873627
2/5/2016,89.975929,502.130005,683.570007,47.144253
2/8/2016,90.923355,488.100006,682.73999,46.439339
2/9/2016,90.904213,482.070007,678.109985,46.317158
2/10/2016,90.215187,490.480011,684.119995,46.721306
2/11/2016,89.669716,503.820007,683.109985,46.702507
2/12/2016,89.947243,507.079987,682.400024,47.463802
2/16/2016,92.483246,521.099976,691,48.363098
2/17/2016,93.899597,534.099976,708.400024,49.622116
2/18/2016,92.119606,525,697.349976,49.404385
2/19/2016,91.90905,534.900024,700.909973,49.054134
2/22/2016,92.712921,559.5,706.460022,49.839836
2/23/2016,90.617134,552.940002,695.849976,48.448303
2/24/2016,91.966469,554.039978,699.559998,48.618687
2/25/2016,92.598099,555.150024,705.75,49.319191
2/26/2016,92.741638,555.22998,705.070007,48.56189
2/29/2016,92.531113,552.52002,697.77002,48.16431
3/1/2016,96.205925,579.039978,718.809998,49.773579
3/2/2016,96.416466,580.210022,718.849976,50.123825
3/3/2016,97.134209,577.48999,712.419983,49.555847
3/4/2016,98.579269,575.140015,710.890015,49.252926
3/7/2016,97.488304,562.799988,695.159973,48.306305
3/8/2016,96.68441,560.26001,693.969971,48.893219
3/9/2016,96.770554,559.469971,705.23999,50.019699
3/10/2016,96.81839,558.929993,712.820007,49.271862
3/11/2016,97.861526,569.609985,726.820007,50.237423
3/14/2016,98.110329,573.369995,730.48999,50.332088
3/15/2016,100.081726,577.02002,728.330017,50.72966
3/16/2016,101.411957,574.27002,736.090027,51.4491
3/17/2016,101.24926,559.440002,737.780029,51.74255
3/18/2016,101.364082,552.080017,737.599976,50.635002
3/21/2016,101.354515,553.97998,742.090027,50.985256
3/22/2016,102.129684,560.47998,740.75,51.18404
3/23/2016,101.565056,569.630005,738.059998,51.089382
3/24/2016,101.12484,582.950012,735.299988,51.31657
3/28/2016,100.665497,579.869995,733.530029,50.682335
3/29/2016,103.048386,593.859985,744.77002,51.789883
3/30/2016,104.847527,598.690002,750.530029,52.11174
3/31/2016,104.302032,593.640015,744.950012,52.282135
4/1/2016,105.259033,598.5,749.909973,52.603992
4/4/2016,106.340446,593.190002,745.289978,52.471458
4/5/2016,105.086777,586.140015,737.799988,51.647892
4/6/2016,106.187309,602.080017,745.690002,52.177998
4/7/2016,103.871399,591.429993,740.280029,51.55323
4/8/2016,103.986237,594.599976,739.150024,51.515362
4/11/2016,104.330734,595.929993,736.099976,51.41124
4/12/2016,105.689674,603.169983,743.090027,51.733093
4/13/2016,107.220863,614.820007,751.719971,52.395729
4/14/2016,107.278267,620.75,753.200012,52.405197
4/15/2016,105.125053,625.890015,759,52.679718
4/18/2016,102.856995,635.349976,766.609985,53.44648
4/19/2016,102.311501,627.900024,753.929993,53.380211
4/20/2016,102.522049,632.98999,752.669983,52.622921
4/21/2016,101.411957,631,759.140015,52.802773
4/22/2016,101.134422,620.5,718.77002,49.016273
4/25/2016,100.560219,626.200012,723.150024,49.328659
4/26/2016,99.86161,616.880005,708.140015,48.694424
4/27/2016,93.612503,606.570007,705.840027,48.221107
4/28/2016,90.751106,602,691.02002,47.236614
4/29/2016,89.707985,659.590027,693.01001,47.208221
5/2/2016,89.612282,683.849976,698.210022,47.908718
5/3/2016,91.086044,671.320007,692.359985,47.12302
5/4/2016,90.138626,670.900024,695.700012,47.208221
5/5/2016,89.772751,659.090027,701.429993,47.274479
5/6/2016,89.272095,673.950012,711.119995,47.700459
5/9/2016,89.3395,679.75,712.900024,47.397541
5/10/2016,89.946068,703.070007,723.179993,48.296841
5/11/2016,89.069908,713.22998,715.289978,48.325237
5/12/2016,86.980591,717.929993,713.309998,48.760681
5/13/2016,87.153908,709.919983,710.830017,48.353634
5/16/2016,90.388962,710.659973,716.48999,49.06361
5/17/2016,90.013474,695.27002,706.22998,48.148483
5/18/2016,91.043686,697.450012,706.630005,48.434467
5/19/2016,90.69706,698.52002,700.320007,47.967369
5/20/2016,91.679131,702.799988,709.73999,48.253342
5/23/2016,92.844124,696.75,704.23999,47.690929
5/24/2016,94.259468,704.200012,720.090027,49.177998
5/25/2016,95.915504,708.349976,725.27002,49.68322
5/26/2016,96.676132,714.909973,724.119995,49.463966
5/27/2016,96.618355,712.23999,732.659973,49.873863
5/31/2016,96.146599,722.789978,735.719971,50.522068
6/1/2016,94.798653,719.440002,734.150024,50.379086
6/2/2016,94.086182,728.23999,730.400024,50.02639
6/3/2016,94.278725,725.539978,722.340027,49.368645
6/6/2016,94.962318,726.72998,716.549988,49.692749
6/7/2016,95.34745,723.73999,716.650024,49.664146
6/8/2016,95.260803,726.640015,728.280029,49.606956
6/9/2016,95.944397,727.650024,728.580017,49.206593
6/10/2016,95.154907,717.909973,719.409973,49.073135
6/13/2016,93.720306,715.23999,718.359985,47.795784
6/14/2016,93.835823,719.299988,718.27002,47.500282
6/15/2016,93.527725,714.26001,718.919983,47.366825
6/16/2016,93.922485,717.51001,710.359985,48.034092
6/17/2016,91.785042,706.390015,691.719971,47.786259
6/20/2016,91.563599,714.01001,693.710022,47.729061
6/21/2016,92.343475,715.820007,695.940002,48.796696
6/22/2016,91.996872,710.599976,697.460022,48.606052
6/23/2016,92.526405,722.080017,701.869995,49.483032
6/24/2016,89.926819,698.960022,675.219971,47.500282
6/27/2016,88.617378,691.359985,668.26001,46.16573
6/28/2016,90.109749,707.950012,680.039978,47.128513
6/29/2016,90.889633,715.599976,684.109985,48.17709
6/30/2016,92.045006,715.619995,692.099976,48.77763
7/1/2016,92.324219,725.679993,699.210022,48.768101
7/5/2016,91.45768,728.099976,694.950012,48.77763
7/6/2016,91.977615,737.609985,697.77002,48.977814
7/7/2016,92.372368,736.570007,695.359985,48.977814
7/8/2016,93.084846,745.809998,705.630005,49.854797
7/11/2016,93.373688,753.780029,715.090027,50.131245
7/12/2016,93.797318,748.210022,720.640015,50.722256
7/13/2016,93.267769,742.630005,716.97998,51.008224
7/14/2016,95.116379,741.200012,720.950012,51.227474
7/15/2016,95.106743,735.440002,719.849976,51.189346
7/18/2016,96.117714,736.070007,733.780029,51.437187
7/19/2016,96.156219,739.950012,736.960022,50.607864
7/20/2016,96.242867,745.719971,741.190002,53.296017
7/21/2016,95.732582,744.429993,738.630005,53.191166
7/22/2016,94.991211,744.859985,742.73999,53.925163
7/25/2016,93.720306,739.609985,739.77002,54.077679
7/26/2016,93.075211,735.590027,738.419983,54.106274
7/27/2016,99.121674,736.669983,741.77002,53.562927
7/28/2016,100.459991,752.609985,745.909973,53.581997
7/29/2016,100.334824,758.809998,768.789978,54.030018
8/1/2016,102.106415,767.73999,772.880005,53.934696
8/2/2016,100.594788,760.580017,771.070007,53.934696
8/3/2016,101.856071,754.640015,773.179993,54.306458
8/4/2016,102.485298,760.77002,771.609985,54.706829
8/5/2016,104.043823,765.97998,782.219971,55.250172
8/8/2016,104.905365,766.559998,781.76001,55.345501
8/9/2016,105.331291,768.309998,784.26001,55.478958
8/10/2016,104.547203,768.559998,784.679993,55.307373
8/11/2016,104.479439,771.23999,784.849976,55.574284
8/12/2016,104.721436,772.559998,783.219971,55.23111
8/15/2016,105.979889,768.48999,782.440002,55.402695
8/16/2016,105.88308,764.039978,777.140015,55.095749
8/17/2016,105.728195,764.630005,779.909973,55.210857
8/18/2016,105.592674,764.460022,777.5,55.249226
8/19/2016,105.863716,757.309998,775.419983,55.268402
8/22/2016,105.040901,759.47998,772.150024,55.31636
8/23/2016,105.370033,762.450012,772.080017,55.527386
8/24/2016,104.576241,757.25,769.640015,55.584938
8/25/2016,104.130951,759.219971,769.409973,55.795956
8/26/2016,103.521088,769,769.539978,55.661674
8/29/2016,103.404922,771.289978,772.150024,55.728817
8/30/2016,102.611137,767.580017,769.090027,55.527386
8/31/2016,102.707939,769.159973,767.049988,55.114937
9/1/2016,103.317795,770.619995,768.780029,55.239632
9/2/2016,104.285843,772.440002,771.460022,55.31636
9/6/2016,104.256783,788.869995,780.080017,55.25882
9/7/2016,104.895683,784.47998,780.349976,55.306778
9/8/2016,102.146477,784.059998,775.320007,55.086159
9/9/2016,99.832893,760.140015,759.659973,53.915955
9/12/2016,102.069046,771.48999,769.02002,54.721672
9/13/2016,104.498795,761.01001,759.690002,54.222897
9/14/2016,108.196663,761.090027,762.48999,53.963917
9/15/2016,111.875175,769.690002,771.76001,54.855953
9/16/2016,111.245972,778.52002,768.880005,54.913509
9/19/2016,109.948807,775.099976,765.700012,54.606571
9/20/2016,109.939125,780.219971,771.409973,54.491467
9/21/2016,109.919762,789.73999,776.219971,55.402695
9/22/2016,110.955559,804.700012,787.210022,55.460243
9/23/2016,109.106613,805.75,786.900024,55.086159
9/26/2016,109.271187,799.159973,774.210022,54.577797
9/27/2016,109.474457,816.109985,783.01001,55.584938
9/28/2016,110.306976,828.719971,781.559998,55.661674
9/29/2016,108.593559,829.049988,775.01001,55.057388
9/30/2016,109.435753,837.309998,777.289978,55.249226
10/3/2016,108.922684,836.73999,772.559998,55.076565
10/4/2016,109.387352,834.030029,776.429993,54.903919
10/5/2016,109.435753,844.359985,776.469971,55.287594
10/6/2016,110.248878,841.659973,776.859985,55.383514
10/7/2016,110.413445,839.429993,775.080017,55.441059
10/10/2016,112.339836,841.710022,785.940002,55.671268
10/11/2016,112.581856,831,783.070007,54.855953
10/12/2016,113.588593,834.090027,786.140015,54.779221
10/13/2016,113.240112,829.280029,778.190002,54.596977
10/14/2016,113.869324,822.960022,778.530029,55.076565
10/17/2016,113.791885,812.950012,779.960022,54.884727
10/18/2016,113.714439,817.650024,795.26001,55.306778
10/19/2016,113.375626,817.690002,801.5,55.182076
10/20/2016,113.317543,810.320007,796.969971,54.913509
10/21/2016,112.872246,818.98999,799.369995,57.225151
10/24/2016,113.88868,838.090027,813.109985,58.51046
10/25/2016,114.469498,835.179993,807.669983,58.500877
10/26/2016,111.894531,822.590027,799.070007,58.15556
10/27/2016,110.820038,818.359985,795.349976,57.647194
10/28/2016,110.08432,776.320007,795.369995,57.426579
10/31/2016,109.91008,789.820007,784.539978,57.474541
11/1/2016,107.925621,785.409973,783.609985,57.35944
11/2/2016,108.022415,765.559998,768.700012,57.004539
11/3/2016,106.864563,767.030029,762.130005,56.793514
11/4/2016,105.901283,755.049988,762.02002,56.313923
11/7/2016,107.428894,784.929993,782.52002,57.954128
11/8/2016,108.061333,787.75,790.51001,58.00209
11/9/2016,107.886208,771.880005,785.309998,57.714333
11/10/2016,104.879639,742.380005,762.559998,56.304333
11/11/2016,105.50235,739.01001,754.02002,56.611271
11/14/2016,102.855804,719.070007,736.080017,55.748001
11/15/2016,104.218002,743.23999,758.48999,56.848866
11/16/2016,107.020233,746.48999,764.47998,57.602089
11/17/2016,106.981316,756.400024,771.22998,58.558098
11/18/2016,107.088348,760.159973,760.539978,58.278053
11/21/2016,108.713264,780,769.200012,58.770542
11/22/2016,108.781372,785.330017,768.27002,59.021614
11/23/2016,108.226761,780.119995,760.98999,58.32634
11/25/2016,108.771629,780.369995,761.679993,58.451866
11/28/2016,108.557579,766.77002,768.23999,58.529121
11/29/2016,108.450546,762.52002,770.840027,58.992641
11/30/2016,107.535919,750.570007,758.039978,58.191135
12/1/2016,106.533737,743.650024,747.919983,57.167526
12/2/2016,106.932678,740.340027,750.5,57.215813
12/5/2016,106.163994,759.359985,762.52002,58.152519
12/6/2016,106.981316,764.719971,759.109985,57.891785
12/7/2016,108.03215,770.419983,771.190002,59.263035
12/8/2016,109.092728,767.330017,776.419983,58.91539
12/9/2016,110.873322,768.659973,789.289978,59.84243
12/12/2016,110.240868,760.119995,789.27002,60.035564
12/13/2016,112.079834,774.340027,796.099976,60.817753
12/14/2016,112.079834,768.820007,797.070007,60.528057
12/15/2016,112.692825,761,797.849976,60.431488
12/16/2016,112.838768,757.77002,790.799988,60.161095
12/19/2016,113.490685,766,794.200012,61.435783
12/20/2016,113.792313,771.219971,796.419983,61.358532
12/21/2016,113.899338,770.599976,794.559998,61.358532
12/22/2016,113.150139,766.340027,791.26001,61.368191
12/23/2016,113.373917,760.590027,789.909973,61.068832
12/27/2016,114.093948,771.400024,791.549988,61.107452
12/28/2016,113.607445,772.130005,785.049988,60.827412
12/29/2016,113.578247,765.150024,782.789978,60.740505
12/30/2016,112.692825,749.869995,771.820007,60.006588
1/3/2017,113.013916,753.669983,786.140015,60.431488
1/4/2017,112.887413,757.179993,786.900024,60.161095
1/5/2017,113.461502,780.450012,794.02002,60.161095
1/6/2017,114.726402,795.98999,806.150024,60.68256
1/9/2017,115.777237,796.919983,806.650024,60.489429
1/10/2017,115.893997,795.900024,804.789978,60.470112
1/11/2017,116.516708,799.02002,807.909973,61.020542
1/12/2017,116.030212,813.640015,806.359985,60.460461
1/13/2017,115.825882,817.140015,807.880005,60.547371
1/17/2017,116.759972,809.719971,804.609985,60.383205
1/18/2017,116.750229,807.47998,806.070007,60.35424
1/19/2017,116.545898,809.039978,802.174988,60.161095
1/20/2017,116.759972,808.330017,805.02002,60.585999
1/23/2017,116.837799,817.880005,819.309998,60.798439
1/24/2017,116.730774,822.440002,823.869995,61.339222
1/25/2017,118.589195,836.52002,835.669983,61.493729
1/26/2017,118.647583,839.150024,832.150024,62.063461
1/27/2017,118.657303,835.77002,823.309998,63.521629
1/30/2017,118.345947,830.380005,802.320007,62.893936
1/31/2017,118.073517,823.47998,796.789978,62.430424
2/1/2017,125.273705,832.349976,795.695007,61.39716
2/2/2017,125.059654,839.950012,798.530029,61.001232
2/3/2017,125.594803,810.200012,801.48999,61.493729
2/6/2017,126.772125,807.640015,801.340027,61.455097
2/7/2017,127.97863,812.5,806.969971,61.252308
2/8/2017,128.474869,819.710022,808.380005,61.165401
2/9/2017,129.403229,821.359985,809.559998,61.860672
2/10/2017,129.110077,827.460022,813.669983,61.802742
