28/1/2014,21960.64063,66.7,99.5969
29/1/2014,22141.60938,66.74,105.3391
30/1/2014,22035.41992,65.92,107.6162
4/2/2014,21397.76953,64.46,101.082
5/2/2014,21269.38086,64.05,101.082
6/2/2014,21423.13086,64.13,100.686
7/2/2014,21636.84961,64.58,103.8541
10/2/2014,21579.25977,64.5,105.6361
11/2/2014,21962.98047,64.9,104.9431
12/2/2014,22285.78906,65.96,106.5272
13/2/2014,22165.5293,66.25,106.9232
14/2/2014,22298.41016,66.86,108.6062
17/2/2014,22535.93945,67.35,114.8434
18/2/2014,22587.7207,67.88,115.7344
19/2/2014,22664.51953,69.1,115.3384
20/2/2014,22394.08008,67.96,111.7743
21/2/2014,22568.24023,68.69,114.9424
24/2/2014,22388.56055,68.33,114.4474
25/2/2014,22317.19922,66.49,113.9524
26/2/2014,22437.43945,66.09,116.0314
27/2/2014,22828.17969,66.7,122.0706
28/2/2014,22836.96094,66.98,123.2587
3/3/2014,22500.66992,66,119.1995
4/3/2014,22657.63086,66.37,121.2786
5/3/2014,22579.7793,66.29,123.2587
6/3/2014,22702.9707,66.33,125.7337
7/3/2014,22660.49023,66.21,124.8427
10/3/2014,22264.92969,65.52,122.0706
11/3/2014,22269.60938,65.43,122.2686
12/3/2014,21901.94922,65.2,119.1995
13/3/2014,21756.08008,64.71,116.4274
14/3/2014,21539.49023,64.46,111.6753
17/3/2014,21473.94922,64.29,108.2102
18/3/2014,21583.5,64,114.4474
19/3/2014,21568.68945,63.71,112.3683
20/3/2014,21182.16016,63.01,110.4873
21/3/2014,21436.69922,63.5,113.3584
24/3/2014,21846.44922,64.42,116.2294
25/3/2014,21732.32031,64.54,110.5863
26/3/2014,21887.75,64.91,109.6953
27/3/2014,21834.44922,64.91,103.2601
28/3/2014,22065.5293,65.16,105.9331
31/3/2014,22151.06055,65.16,106.8242
1/4/2014,22448.53906,65.33,111.5763
2/4/2014,22523.93945,65.66,111.1803
3/4/2014,22565.08008,65.58,108.2102
4/4/2014,22510.08008,65.66,103.9531
7/4/2014,22377.15039,65.12,99.2999
8/4/2014,22596.9707,65.29,100.884
9/4/2014,22843.16992,66.03,103.6561
10/4/2014,23186.96094,67.03,111.4773
11/4/2014,23003.64063,67.03,103.9531
14/4/2014,23038.80078,66.66,104.1511
15/4/2014,22671.25977,66.24,102.171
16/4/2014,22696.00977,66.66,103.2601
17/4/2014,22760.24023,66.57,104.0521
22/4/2014,22730.67969,66.82,103.8541
23/4/2014,22509.64063,66.37,104.7451
24/4/2014,22562.80078,66.28,105.4381
25/4/2014,22223.5293,65.33,103.6561
28/4/2014,22132.5293,65.29,100.686
29/4/2014,22453.89063,66.03,100.884
30/4/2014,22133.9707,65.25,95.6764
2/5/2014,22260.66992,65.62,98.0921
5/5/2014,21976.33008,64.91,97.5377
7/5/2014,21746.25977,65.04,93.8152
8/5/2014,21837.11914,64.91,93.7756
9/5/2014,21862.99023,64.62,94.8052
12/5/2014,22261.60938,65.41,99.795
13/5/2014,22352.38086,65.66,100.488
14/5/2014,22582.76953,66.45,101.775
15/5/2014,22730.85938,66.82,107.7152
16/5/2014,22712.91016,67.49,107.9533
19/5/2014,22704.5,68.03,106.7627
20/5/2014,22834.67969,68.4,111.0292
21/5/2014,22836.51953,67.67,110.8308
22/5/2014,22953.75977,67.58,111.4261
23/5/2014,22965.85938,67.5,110.2354
26/5/2014,22963.17969,67.75,110.5331
27/5/2014,22944.30078,68.08,110.5331
28/5/2014,23080.0293,68.21,112.4183
29/5/2014,23010.14063,68.34,108.9455
30/5/2014,23081.65039,68.46,108.4494
3/6/2014,23291.03906,68.25,111.1284
4/6/2014,23151.71094,68,108.3502
5/6/2014,23109.66016,67.71,107.5564
6/6/2014,22951,67.96,107.358
9/6/2014,23117.4707,68.21,109.7393
10/6/2014,23315.74023,68.42,112.6168
11/6/2014,23257.28906,67.75,115.4942
12/6/2014,23175.01953,67.96,114.7004
13/6/2014,23319.16992,68.13,115.1965
16/6/2014,23300.66992,67.96,115.6926
17/6/2014,23203.58984,67.67,114.7004
18/6/2014,23181.7207,67.75,115.2957
19/6/2014,23167.73047,67.75,114.8989
20/6/2014,23194.06055,67.67,114.8989
23/6/2014,22804.81055,66.83,113.3113
24/6/2014,22880.64063,66.95,114.0059
25/6/2014,22866.69922,66.7,114.2043
26/6/2014,23197.83008,66.74,117.4786
27/6/2014,23221.51953,66.2,117.4786
30/6/2014,23190.7207,65.82,117.2802
2/7/2014,23549.61914,67,121.8444
3/7/2014,23531.43945,67.16,123.7296
4/7/2014,23546.35938,67.33,124.1265
7/7/2014,23540.91992,67.29,124.4241
8/7/2014,23541.38086,66.95,124.3249
9/7/2014,23176.07031,66.16,120.2568
10/7/2014,23238.99023,66.07,121.249
11/7/2014,23233.44922,65.82,120.6537
14/7/2014,23346.66992,66.28,121.8444
15/7/2014,23459.96094,66.37,122.8366
